SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1,MMR2 
6085344,ORANGE,PUBLIC,73650,WOODBURY,99,0,0,99,94
6029045,ORANGE,PUBLIC,73924,HOPKINSON (FRANCIS) E,126,0,3,121,119
6029078,ORANGE,PUBLIC,73924,LEE (RICHARD HENRY) E,119,0,1,117,117
6029060,ORANGE,PUBLIC,73924,LOS ALAMITOS ELEM.,96,0,0,96,95
6030514,ORANGE,PUBLIC,73924,MCGAUGH ELEM.,124,0,11,113,105
6029086,ORANGE,PUBLIC,73924,ROSSMOOR ELEM.,129,1,6,122,122
6029052,ORANGE,PUBLIC,73924,WEAVER ELEM.,100,7,0,93,93
6900120,ORANGE,PRIVATE,66423,CALVARY BAPTIST KDGN.,16,0,0,16,16
7083066,ORANGE,PRIVATE,66423,CALVARY CHAPEL ANAHEI,18,0,0,18,17
7067853,ORANGE,PRIVATE,66423,FAIRMONT PRIVATE - EA,86,0,0,85,82
7101900,ORANGE,PRIVATE,66423,"ISLAMIC EDUCATION, TH",13,0,1,12,5
7077621,ORANGE,PRIVATE,66423,KINDER-CARE #218,12,0,0,12,12
7002447,ORANGE,PRIVATE,66423,MONTESSORI EDUCATION,22,0,0,22,22
6973671,ORANGE,PRIVATE,66423,MONTESSORI LRNG. CTR.,10,0,0,10,10
6965123,ORANGE,PRIVATE,66423,PRINCE OF PEACE LUTHE,16,0,0,14,14
6965156,ORANGE,PRIVATE,66423,ST. ANTHONY CLARET EL,14,0,0,14,14
6973747,ORANGE,PRIVATE,66423,ST. JUSTIN MARTYR,19,0,0,19,19
6900336,ORANGE,PRIVATE,66423,VICTORY CHRTN. SCH.,17,0,0,14,14
6965438,ORANGE,PRIVATE,66423,ZION LUTHERAN ELEM.,26,0,0,26,26
6915474,ORANGE,PRIVATE,66449,BREA-OLINDA FRIENDS C,37,0,0,37,37
6203079,ORANGE,PRIVATE,66449,CHRIST LUTHERAN SCHOO,22,0,0,22,22
6962986,ORANGE,PRIVATE,66449,MONTESSORI OF BREA,11,0,0,11,9
6965131,ORANGE,PRIVATE,66449,ST. ANGELA MERICI ELE,30,0,1,29,29
6965396,ORANGE,PRIVATE,66456,ST. PIUS V ELEM.,41,0,0,41,36
130502,ORANGE,PRIVATE,66456,TUTOR TIME,10,0,0,10,10
7099377,ORANGE,PRIVATE,66464,ALISO VIEJO CHSTN. SC,33,0,0,33,30
7086101,ORANGE,PRIVATE,66464,BRODERICK MONTESSORI,19,0,11,8,8
6937056,ORANGE,PRIVATE,66464,CAPISTRANO VALLEY CHR,20,1,0,18,12
6929707,ORANGE,PRIVATE,66464,CAPO BEACH CALVARY SC,11,1,0,10,10
7087729,ORANGE,PRIVATE,66464,LAGUNA NIGUEL MONTESS,71,0,0,71,71
730502,ORANGE,PRIVATE,66464,MARGUERITE CHRISTIAN,11,2,0,9,8
7098833,ORANGE,PRIVATE,66464,MARINA VIEW PRESCHOOL,12,0,0,12,12
6901714,ORANGE,PRIVATE,66464,MCDOWELL ELEM.,34,0,1,28,24
6910137,ORANGE,PRIVATE,66464,MISSION HILLS CHRTN.,45,0,2,43,39
6203772,ORANGE,PRIVATE,66464,MISSION LUTHERAN,36,0,0,36,36
6965065,ORANGE,PRIVATE,66464,MISSION PARISH SCHOOL,33,0,0,31,31
6133201,ORANGE,PRIVATE,66464,MONARCH BAY MONTESSOR,17,0,4,13,13
6202873,ORANGE,PRIVATE,66464,MONTESSORI OF LADERA,57,1,0,56,45
7098775,ORANGE,PRIVATE,66464,MONTESSORI OF LAGUNA,13,0,0,13,13
6965073,ORANGE,PRIVATE,66464,OUR LADY OF FATIMA,29,0,0,29,28
7025448,ORANGE,PRIVATE,66464,OUR SAVIOR LUTHERAN K,30,0,5,25,25
7095912,ORANGE,PRIVATE,66464,PACIFIC PRESCHOOL AND,13,0,1,12,12
7082506,ORANGE,PRIVATE,66464,RANCHO CAPISTRANO,13,0,0,13,10
7091515,ORANGE,PRIVATE,66464,RANCHO SANTA MARGARIT,29,0,0,11,14
7096654,ORANGE,PRIVATE,66464,RANCHO VIEJO MONTESSO,13,0,0,13,11
6204358,ORANGE,PRIVATE,66464,SADDLEBACK VALLEY CHR,42,0,4,33,14
7085962,ORANGE,PRIVATE,66464,SAINT MARY'S & ALL AN,65,3,3,59,56
7082092,ORANGE,PRIVATE,66464,SOUTH SHORES CHRTN. P,10,0,0,10,3
7081334,ORANGE,PRIVATE,66464,ST. ANNE ELEM.,72,0,4,68,64
6916142,ORANGE,PRIVATE,66464,ST. EDWARD CATHOLIC,68,0,5,63,61
6909469,ORANGE,PRIVATE,66464,ST. MARGARET'S SCH.,66,2,12,52,52
6929848,ORANGE,PRIVATE,66464,ST. MICHAEL'S ACAD.,12,0,0,12,7
6130785,ORANGE,PRIVATE,66464,STONEYBROOKE CHRISTIA,16,0,1,15,15
6929855,ORANGE,PRIVATE,66464,STONYBROOKE CHRISTIAN,38,0,7,31,31
7102221,ORANGE,PRIVATE,66464,SUNFLOWER MONTESSORI,14,0,0,14,14
7085517,ORANGE,PRIVATE,66464,VINE PREPARATORY ACAD,10,1,1,8,8
6991764,ORANGE,PRIVATE,66472,CHILDREN'S LRNG. CTR.,11,0,0,11,11
6973564,ORANGE,PRIVATE,66472,LA PALMA CHRTN. SCH.,10,0,0,10,10
6132393,ORANGE,PRIVATE,66472,STEPPING STONES CHRIS,18,0,0,18,18
6900674,ORANGE,PRIVATE,66480,CALVARY CHAPEL ELEM.,20,0,0,20,20
6973325,ORANGE,PRIVATE,66480,CRESCENT AVE. CHRTN.,10,0,0,10,9
6988224,ORANGE,PRIVATE,66480,CYPRESS MONTESSORI KD,23,0,0,23,23
6977334,ORANGE,PRIVATE,66480,GRACE CHRTN. SCH.,63,0,1,62,62
6965263,ORANGE,PRIVATE,66480,ST. IRENEAUS ELEM.,36,0,0,36,36
6203954,ORANGE,PRIVATE,66498,FOUNTAIN VALLEY MONTE,35,0,3,32,26
7081284,ORANGE,PRIVATE,66498,HUNTINGTON BEACH MONT,12,0,0,12,12
6206346,ORANGE,PRIVATE,66498,HUNTINGTON VALLEY PRE,12,0,0,12,8
7053598,ORANGE,PRIVATE,66498,LYCEE INTERNATIONAL D,28,0,3,25,24
6988240,ORANGE,PRIVATE,66498,SHORELINE CHRTN. SCH.,35,0,1,34,32
6132401,ORANGE,PRIVATE,66498,SLATER MONTESSORI ACA,19,0,2,17,14
7005853,ORANGE,PRIVATE,66498,THE PEGASUS SCH.,48,0,0,48,48
7066673,ORANGE,PRIVATE,66506,ARBORLAND MONTESSORI,27,0,0,27,27
6999007,ORANGE,PRIVATE,66506,EASTSIDE CHRTN.,34,0,1,33,33
6983407,ORANGE,PRIVATE,66506,MONTESSORI CDC,37,0,0,37,31
6965321,ORANGE,PRIVATE,66506,ST. JULIANA FALCONIER,27,0,0,27,26
6936991,ORANGE,PRIVATE,66522,BETHEL BAPTIST CHRTN.,40,0,0,40,40
6973531,ORANGE,PRIVATE,66522,KING OF KINGS LUTHERA,10,0,0,9,9
6973556,ORANGE,PRIVATE,66522,LAMPSON GROVE DAY,10,0,0,10,10
6993752,ORANGE,PRIVATE,66522,MONTESSORI GREENHOUSE,24,1,1,22,21
6929780,ORANGE,PRIVATE,66522,ORANGE CRESCENT,51,0,0,51,40
6937346,ORANGE,PRIVATE,66522,ORANGEWOOD ADVENTIST,17,0,1,16,16
6993927,ORANGE,PRIVATE,66522,PAGE SCH.  OF GARDEN,15,0,0,15,15
6987374,ORANGE,PRIVATE,66522,SANTA CLARA KDGN.,26,0,0,25,26
6965164,ORANGE,PRIVATE,66522,ST. BARBARA ELEM.,52,0,0,52,49
6965230,ORANGE,PRIVATE,66522,ST. COLUMBAN ELEM.,22,0,0,22,22
6965370,ORANGE,PRIVATE,66522,ST. PAUL'S LUTHERAN S,22,0,0,21,20
6965404,ORANGE,PRIVATE,66522,ST. POLYCARP ELEM.,20,0,0,20,19
6995906,ORANGE,PRIVATE,66530,CARDEN OF HUNTINGTON,16,0,1,15,5
6915532,ORANGE,PRIVATE,66530,HUNTINGTON CHRTN.,72,2,0,70,60
6132419,ORANGE,PRIVATE,66530,"PATTI'S PRESCHOOL, IN",12,0,0,12,12
6965248,ORANGE,PRIVATE,66530,ST. SIMON AND JUDE EL,79,0,0,79,76
7053655,ORANGE,PRIVATE,66555,ANNELIESE'S - LAGUNA,60,1,5,53,53
7053630,ORANGE,PRIVATE,66555,ANNELIESE'S - MANZANI,11,0,1,10,10
7096894,ORANGE,PRIVATE,66555,"ANNELIESE'S SCHOOLS,",18,0,2,13,5
7082142,ORANGE,PRIVATE,66555,MONTESSORI OF LAGUNA,10,0,1,9,9
6965214,ORANGE,PRIVATE,66555,ST. CATHERINE ELEM.,15,0,1,14,14
6965081,ORANGE,PRIVATE,66563,OUR LADY OF GUADALUPE,17,0,0,17,17
6973259,ORANGE,PRIVATE,66597,CARDEN HALL,44,0,0,44,37
6965024,ORANGE,PRIVATE,66597,CHRIST LUTHERAN CM,17,0,1,10,10
7096597,ORANGE,PRIVATE,66597,CHRISTIAN MONTESSORI,20,0,1,19,19
6973465,ORANGE,PRIVATE,66597,HARBOR DAY SCH.,44,0,0,44,44
7038631,ORANGE,PRIVATE,66597,MARINERS CHRTN. SCH.,67,0,7,60,60
6998074,ORANGE,PRIVATE,66597,MONTESSORI HARBOR MES,21,0,0,21,21
6915581,ORANGE,PRIVATE,66597,NEWPORT CHRISTIAN. SC,10,0,0,10,10
6973515,ORANGE,PRIVATE,66597,NEWPORT MONTESSORI,22,0,0,22,22
6965107,ORANGE,PRIVATE,66597,OUR LADY QUEEN OF ANG,51,0,1,50,50
6901789,ORANGE,PRIVATE,66597,PAGE SCH.  OF COSTA M,13,0,0,0,2
6973689,ORANGE,PRIVATE,66597,PRINCE OF PEACE LUTH.,25,0,1,20,10
6965289,ORANGE,PRIVATE,66597,ST. JOACHIM ELEM.,22,0,0,22,22
6965297,ORANGE,PRIVATE,66597,ST. JOHN THE BAPTIST,69,0,0,69,65
6200174,ORANGE,PRIVATE,66597,ST. MATTHEW'S MONTESS,17,0,0,17,17
7084213,ORANGE,PRIVATE,66597,SUSAN PHILLIPS DAY,20,0,0,20,17
7038680,ORANGE,PRIVATE,66597,WALDORF SCH.  OF ORAN,30,0,7,23,23
6921076,ORANGE,PRIVATE,66613,GRACE LUTHERAN,23,0,0,22,21
7084965,ORANGE,PRIVATE,66613,HERITAGE SCHOOL,20,0,0,20,20
830501,ORANGE,PRIVATE,66613,LEPORT HUNTINGTON BEA,12,0,0,12,12
6973572,ORANGE,PRIVATE,66613,LIBERTY CHRTN.,15,0,0,15,14
7091754,ORANGE,PRIVATE,66613,MONTESSORI CHILD DEVE,13,0,0,13,13
6965172,ORANGE,PRIVATE,66613,ST. BONAVENTURE ELEM.,69,0,1,68,68
7099419,ORANGE,PRIVATE,66621,ANAHEIM HILLS MONTESS,30,0,0,30,30
7002025,ORANGE,PRIVATE,66621,CARDEN HEIGHTS ACADEM,27,0,1,25,16
6903835,ORANGE,PRIVATE,66621,CHILDREN'S HOUSE,13,0,1,12,12
7005705,ORANGE,PRIVATE,66621,COVENANT CHRTN. SCH.,16,0,1,15,11
6901748,ORANGE,PRIVATE,66621,CRYSTAL CATHEDRAL ACA,38,0,1,37,37
6999015,ORANGE,PRIVATE,66621,FAR HORIZONS MONTESSO,17,0,0,17,17
6929731,ORANGE,PRIVATE,66621,HEPHATHA LUTHERAN SCH,22,0,1,21,18
6932453,ORANGE,PRIVATE,66621,HILLSBOROUGH,14,0,1,13,13
6965032,ORANGE,PRIVATE,66621,HOLY FAMILY ELEM.,60,0,1,59,59
6973499,ORANGE,PRIVATE,66621,IMMANUEL LUTHERAN ELE,11,0,0,11,9
6999999,ORANGE,PRIVATE,66621,INDEPENDENCE CHRTN.,16,0,0,16,16
6965057,ORANGE,PRIVATE,66621,LA PURISIMA ELEM.,27,0,0,27,27
6915565,ORANGE,PRIVATE,66621,OAKRIDGE,23,0,0,23,22
7099138,ORANGE,PRIVATE,66621,ORANGE COVENANT PRESC,13,0,2,6,10
6956882,ORANGE,PRIVATE,66621,SALEM LUTHERAN,41,0,3,38,38
6965198,ORANGE,PRIVATE,66621,ST. CALLISTUS ELEM.,19,0,0,19,19
6965305,ORANGE,PRIVATE,66621,ST. JOHN'S LUTHERAN,72,0,1,71,70
6965354,ORANGE,PRIVATE,66621,ST. NORBERT ELEM.,28,0,0,28,28
6965362,ORANGE,PRIVATE,66621,ST. PAUL'S LUTHERAN E,51,0,0,51,50
6973804,ORANGE,PRIVATE,66621,TRINITY LUTHERAN CHUR,25,0,0,25,25
7096985,ORANGE,PRIVATE,66647,CALVARY CHAPEL OF YOR,23,0,1,22,22
7098874,ORANGE,PRIVATE,66647,DISCOVERY DEPOT CHILD,25,1,0,24,23
6997738,ORANGE,PRIVATE,66647,FAIRMONT PRIVATE,67,0,0,63,35
6901763,ORANGE,PRIVATE,66647,FRIENDS CHRISTIAN SCH,49,0,1,48,44
6988257,ORANGE,PRIVATE,66647,HERITAGE OAK PRIVATE,57,0,0,57,54
6901839,ORANGE,PRIVATE,66647,LITTLE FRIENDS KGDN.,33,0,2,31,31
7098734,ORANGE,PRIVATE,66647,ST. FRANCIS OF ASSISI,51,0,0,50,47
6965313,ORANGE,PRIVATE,66647,ST. JOSEPH ELEM.,27,0,0,27,26
7059538,ORANGE,PRIVATE,66647,VINEYARD CHRTN.,35,0,1,34,34
7015688,ORANGE,PRIVATE,66670,ARI GUIRAGOS MINASSIA,11,0,0,11,11
6202659,ORANGE,PRIVATE,66670,CALVARY CHAPEL PRIVAT,11,0,6,5,5
7026388,ORANGE,PRIVATE,66670,CHILDREN'S VILLAGE,10,0,0,10,10
7070014,ORANGE,PRIVATE,66670,KINDER-CARE LEARNING,10,0,0,10,8
6991798,ORANGE,PRIVATE,66670,MARANTHA CHRTN. ACAD.,49,1,4,44,44
6130801,ORANGE,PRIVATE,66670,SCHOOL OF OUR LADY,14,0,0,13,13
6965149,ORANGE,PRIVATE,66670,ST. ANNE ELEM.,31,0,0,31,22
6973739,ORANGE,PRIVATE,66670,ST. JOSEPH ELEM.,26,0,0,21,19
6973655,ORANGE,PRIVATE,66670,STORYBOOK KDGN.,20,0,0,20,20
6997001,ORANGE,PRIVATE,66696,ORANGE COUNTY CHRTN.,20,0,0,17,17
6911606,ORANGE,PRIVATE,66746,BETHANY CHRTN. ACAD.,13,0,0,13,9
6965016,ORANGE,PRIVATE,66746,BLESSED SACRAMENT,39,0,1,38,38
6937163,ORANGE,PRIVATE,66746,THE HEBREW ACA,31,0,7,22,21
7094287,ORANGE,PRIVATE,66746,WESTMINSTER LUTHERAN,11,0,0,11,10
6998942,ORANGE,PRIVATE,73635,ABIDING SAVIOR LUTHER,36,0,2,34,32
7104375,ORANGE,PRIVATE,73635,AL-RIDAH ACADEMY,11,0,0,11,11
7101678,ORANGE,PRIVATE,73635,APPLE TREE MONTESSORI,10,0,0,10,10
7091648,ORANGE,PRIVATE,73635,CARDEN ACADEMY OF BAS,21,0,1,20,20
7099153,ORANGE,PRIVATE,73635,COUNTRY VILLAGE PRESC,15,0,0,15,15
6201776,ORANGE,PRIVATE,73635,FULBRIGHT MONTESSORI,13,0,0,13,12
6206213,ORANGE,PRIVATE,73635,GRACE CHRISTIAN SCHOO,29,1,3,25,25
7099658,ORANGE,PRIVATE,73635,H.E.A.R.T. CHRISTIAN,15,0,5,10,10
7084379,ORANGE,PRIVATE,73635,MISSION VIEJO CHRISTI,30,0,0,30,29
7101249,ORANGE,PRIVATE,73635,MISSION VIEJO MONTESS,16,0,0,16,13
7078629,ORANGE,PRIVATE,73635,MONTESSORI ON THE LAK,33,0,3,30,30
7027303,ORANGE,PRIVATE,73635,SADDLEBACK CHRTN. ACA,13,0,4,9,9
6206783,ORANGE,PRIVATE,73635,SAINT AUGUSTINE CLASS,10,1,1,8,7
7088842,ORANGE,PRIVATE,73635,SERRA CATHOLIC SCHOOL,90,0,7,83,83
7078017,ORANGE,PRIVATE,73635,ST. GEORGE'S ACAD.,12,0,0,12,9
7038664,ORANGE,PRIVATE,73635,ST. JOHN'S ELEM.,63,0,1,62,62
6201230,ORANGE,PRIVATE,73635,VANDAMME ACADEMY,10,0,1,9,9
6920177,ORANGE,PRIVATE,73635,WOODCREST P.S.,10,0,0,10,10
6997431,ORANGE,PRIVATE,73643,CALVARY CHURCH CHRTN.,52,0,2,50,49
7098411,ORANGE,PRIVATE,73643,EDGEWOOD - ACADEMY,15,0,0,15,15
6973341,ORANGE,PRIVATE,73643,FAIRMONT PRIVATE-EDEG,38,0,0,36,29
6990741,ORANGE,PRIVATE,73643,FOOTHILL MONTESSORI,16,0,0,16,13
7082183,ORANGE,PRIVATE,73643,NEWPORT AVE. PS AND K,12,0,0,12,12
6973721,ORANGE,PRIVATE,73643,RED HILL LUTHERAN ELE,55,0,2,53,53
7097975,ORANGE,PRIVATE,73643,SPIRIT PREPARATORY AC,12,0,1,11,6
6965222,ORANGE,PRIVATE,73643,ST. CECILIA ELEM.,30,0,0,30,30
6965271,ORANGE,PRIVATE,73643,ST. JEANNE DE LESTONN,44,0,0,44,39
6205694,ORANGE,PRIVATE,73643,TUTOR TIME/LEARNING C,19,0,0,10,10
7085822,ORANGE,PRIVATE,73650,JENNY HART EARLY ED.,18,0,2,16,15
6998975,ORANGE,PRIVATE,73650,KINDER-CARE #604,12,0,0,12,12
9430503,ORANGE,PRIVATE,73650,MONTESSORI INTERNATIO,80,3,0,77,76
7104722,ORANGE,PRIVATE,73650,"NEW HORIZON ELEM., IR",30,0,2,28,28
7094188,ORANGE,PRIVATE,73650,NORTHWOOD MONTESSORI,52,0,0,52,50
6907539,ORANGE,PRIVATE,73650,TARBUT V'TORAH,57,0,3,54,54
6911697,ORANGE,PRIVATE,73650,TURTLE ROCK PRIVATE,29,0,0,29,29
7040751,ORANGE,PRIVATE,73650,UNIVERSITY MONTESSORI,43,0,2,41,40
6900443,ORANGE,PRIVATE,73650,VILLAGE MONTESSORI SC,26,0,0,26,25
7071509,ORANGE,PRIVATE,73650,WESTPARK MONTESSORI,23,0,0,23,20
6965255,ORANGE,PRIVATE,73924,ST. HEDWIG CATHOLIC E,39,0,0,39,39
115675,PLACER,PUBLIC,10314,PCOE K-8 COMMUNITY IN,19,0,3,13,6
6031009,PLACER,PUBLIC,66761,BOWMAN ELEM.,60,0,0,60,60
6031017,PLACER,PUBLIC,66779,ALTA-DUTCH FLAT ELEM.,10,0,2,7,7
6112700,PLACER,PUBLIC,66787,AUBURN ELEM.,71,0,5,66,58
6031058,PLACER,PUBLIC,66787,ROCK CREEK ELEM.,60,0,0,52,60
6109680,PLACER,PUBLIC,66787,SKYRIDGE ELEM.,101,0,5,96,90
6031066,PLACER,PUBLIC,66795,COLFAX ELEM,32,0,4,28,26
6109862,PLACER,PUBLIC,66803,ANTELOPE MEADOWS ELEM,100,0,3,97,97
111104,PLACER,PUBLIC,66803,BARRETT RANCH ELEMENT,92,0,2,90,86
6119887,PLACER,PUBLIC,66803,COYOTE RIDGE ELEMENTA,120,0,1,119,119
6031074,PLACER,PUBLIC,66803,DRY CREEK ELEM.,80,0,1,79,79
6108963,PLACER,PUBLIC,66803,HERITAGE OAK ELEM.,83,0,2,81,81
6115596,PLACER,PUBLIC,66803,OLIVE GROVE ELEMENTAR,82,1,4,77,76
6112403,PLACER,PUBLIC,66803,QUAIL GLEN ELEM.,111,2,3,106,106
6113971,PLACER,PUBLIC,66829,MAIDU SCH.,104,0,11,86,83
6109029,PLACER,PUBLIC,66829,OAKHILLS ELEM.,86,0,5,81,81
6031116,PLACER,PUBLIC,66837,FORESTHILL ELEM.,58,0,9,49,49
6031124,PLACER,PUBLIC,66845,FRANKLIN ELEM.,38,0,2,36,36
6117824,PLACER,PUBLIC,66845,H. CLARKE POWERS ELEM,40,2,1,37,37
117150,PLACER,PUBLIC,66845,LOOMIS BASIN CHARTER,40,0,1,39,39
6031132,PLACER,PUBLIC,66845,LOOMIS ELEM.,40,1,2,37,37
6031165,PLACER,PUBLIC,66845,OPHIR ELEM.,18,0,1,17,17
6031173,PLACER,PUBLIC,66845,PENRYN ELEM.,20,0,0,20,20
6031140,PLACER,PUBLIC,66845,PLACER ELEM.,40,0,3,37,37
109827,PLACER,PUBLIC,66852,NEWCASTLE CHARTER,21,0,0,20,18
6031157,PLACER,PUBLIC,66852,NEWCASTLE ELEM.,16,0,0,16,14
6111694,PLACER,PUBLIC,66886,SIERRA HILLS ELEM.,107,0,2,104,102
102806,PLACER,PUBLIC,66910,BLUE OAKS ELEMENTARY,97,0,0,97,95
6111959,PLACER,PUBLIC,66910,BROWN (VENCIL) ELEMEN,79,1,0,78,78
6031223,PLACER,PUBLIC,66910,CIRBY ELEM.,77,0,0,77,73
6031231,PLACER,PUBLIC,66910,CRESTMONT ELEM.,53,2,0,51,50
3130234,PLACER,PUBLIC,66910,DIAMOND CREEK ELEMENT,114,2,0,112,107
6116099,PLACER,PUBLIC,66910,GATES (CATHERYN) ELEM,98,3,0,95,93
116624,PLACER,PUBLIC,66910,JUNCTION ELEMENTARY,55,1,0,54,50
6031256,PLACER,PUBLIC,66910,KASEBERG ELEM.,67,0,0,67,64
6106108,PLACER,PUBLIC,66910,SARGENT ELEM.,74,1,0,73,70
6031264,PLACER,PUBLIC,66910,SIERRA GARDENS ELEM.,60,0,0,60,52
6109482,PLACER,PUBLIC,66910,SPANGER ELEM.,65,0,0,65,62
3130242,PLACER,PUBLIC,66910,STONERIDGE ELEMENTARY,84,3,0,81,77
102798,PLACER,PUBLIC,66910,THOMAS JEFFERSON ELEM,95,0,0,95,91
6031280,PLACER,PUBLIC,66910,WOODBRIDGE ELEM.,76,3,0,73,73
6085252,PLACER,PUBLIC,66951,COPPIN (CARLIN C.) EL,76,0,2,74,74
6098610,PLACER,PUBLIC,66951,CREEKSIDE OAKS CHARTE,118,0,4,113,113
6117493,PLACER,PUBLIC,66951,FIRST STREET SCHOOL,73,0,1,72,72
108514,PLACER,PUBLIC,66951,FOSKETT RANCH ELEMENT,108,0,1,106,103
3130168,PLACER,PUBLIC,66951,HORIZON INSTRUCTIONAL,118,0,52,66,66
113068,PLACER,PUBLIC,66951,LINCOLN CROSSING,103,1,0,100,99
6031363,PLACER,PUBLIC,66951,SHERIDAN ELEM.,11,1,0,10,10
106443,PLACER,PUBLIC,66951,TWELVE BRIDGES ELEMEN,115,0,3,112,108
6110647,PLACER,PUBLIC,75085,ANTELOPE CREEK,60,0,0,60,55
6109870,PLACER,PUBLIC,75085,COBBLESTONE ELEM.,56,0,5,51,48
6031207,PLACER,PUBLIC,75085,PARKER WHITNEY ELEM.,71,0,0,71,62
6119853,PLACER,PUBLIC,75085,ROCK CREEK ELEMENTARY,100,0,4,96,94
114371,PLACER,PUBLIC,75085,ROCKLIN ACADEMY AT ME,20,0,1,19,17
6118392,PLACER,PUBLIC,75085,ROCKLIN ACADEMY AT TU,40,0,1,39,39
108050,PLACER,PUBLIC,75085,RUHKALA ELEMENTARY,74,0,1,73,65
6115844,PLACER,PUBLIC,75085,TWIN OAKS ELEMENTARY,61,0,0,58,54
6118517,PLACER,PUBLIC,75085,VALLEY VIEW ELEMENTAR,100,0,2,98,97
6910145,PLACER,PRIVATE,66787,AUBURN DISCOVERY MONT,13,0,0,13,13
7083603,PLACER,PRIVATE,66787,CALVARY CHAPEL CHRTN.,12,0,1,11,11
6976104,PLACER,PRIVATE,66787,ST. JOSEPH PARISH  SC,23,0,0,23,23
6901870,PLACER,PRIVATE,66886,LIVE OAK WALDORF,16,0,9,7,5
6942643,PLACER,PRIVATE,66910,AMERICAN MONTESSORI A,29,0,1,28,28
7080831,PLACER,PRIVATE,66910,CORNERSTONE CHRISTIAN,11,0,4,7,4
6976096,PLACER,PRIVATE,66910,ST. ALBAN'S COUNTRY D,24,0,1,23,18
6922348,PLACER,PRIVATE,66910,ST. JOHN'S SCHOOL,23,0,0,23,23
6966030,PLACER,PRIVATE,66910,ST. ROSE ELEM.,30,0,0,30,30
7089469,PLACER,PRIVATE,66951,COMMUNITY CHRISTIAN S,18,0,2,16,16
7047996,PLACER,PRIVATE,66951,EVA'S LITTLE,10,0,0,10,10
7103674,PLACER,PRIVATE,75085,ADVENTURE CHRISTIAN S,41,0,4,37,32
7089352,PLACER,PRIVATE,75085,GRANITE BAY SCH.  HOU,14,0,1,13,8
6133250,PLACER,PRIVATE,75085,PHOENIX ELEMENTARY,34,0,1,33,31
6110308,PLUMAS,PUBLIC,66969,C. ROY CARMICHAEL SCH,49,0,1,48,48
6031413,PLUMAS,PUBLIC,66969,CHESTER ELEM.,40,0,5,35,34
6031421,PLUMAS,PUBLIC,66969,GREENVILLE ELEM.,28,0,2,26,25
6031454,PLUMAS,PUBLIC,66969,PIONEER ELEM.,59,0,4,55,55
6031470,PLUMAS,PUBLIC,66969,PIONEER/QUINCY ELEMEN,59,0,3,56,55
7013816,PLUMAS,PRIVATE,66969,PLUMAS CHRISTIAN SCHO,12,0,3,9,8
6069207,RIVERSIDE,PUBLIC,10330,SPECIAL ED. (CO. SUPT,22,1,0,21,21
3330834,RIVERSIDE,PUBLIC,31625,CALIFORNIA SCH.  FOR,17,0,0,17,17
6031512,RIVERSIDE,PUBLIC,66977,ARLANZA ELEM.,134,0,0,133,130
6031520,RIVERSIDE,PUBLIC,66977,COLLETT ELEM.,140,0,1,139,133
6031538,RIVERSIDE,PUBLIC,66977,FOOTHILL ELEM.,113,0,0,113,112
6031546,RIVERSIDE,PUBLIC,66977,LA GRANADA ELEM.,106,0,1,105,102
113605,RIVERSIDE,PUBLIC,66977,LAKE HILLS ELEM.,101,0,2,99,99
6106074,RIVERSIDE,PUBLIC,66977,MCAULIFFE (S. CHRISTA,115,1,0,114,113
6031553,RIVERSIDE,PUBLIC,66977,MYRA LINN ELEM.,129,0,0,129,129
6031496,RIVERSIDE,PUBLIC,66977,ORRENMAA (ALLAN) ELEM,91,0,1,90,90
6107304,RIVERSIDE,PUBLIC,66977,PROMENADE ELEM.,82,0,1,81,78
6116339,RIVERSIDE,PUBLIC,66977,ROSEMARY KENNEDY ELEM,101,0,0,101,100
733002,RIVERSIDE,PUBLIC,66977,STOKOE ELEM.,121,0,0,121,117
6031579,RIVERSIDE,PUBLIC,66977,TERRACE ELEM.,108,0,0,108,106
6031587,RIVERSIDE,PUBLIC,66977,TWINHILL ELEM.,104,0,3,101,99
6108104,RIVERSIDE,PUBLIC,66977,VALLEY VIEW ELEM.,83,0,1,80,72
6031603,RIVERSIDE,PUBLIC,66985,CABAZON ELEM.,19,0,0,19,19
6031611,RIVERSIDE,PUBLIC,66985,CENTRAL ELEM.,119,0,1,118,118
6031629,RIVERSIDE,PUBLIC,66985,HEMMERLING ELEM.,102,0,0,101,95
6031637,RIVERSIDE,PUBLIC,66985,HOFFER ELEM.,113,0,0,113,112
116947,RIVERSIDE,PUBLIC,66993,ANNA HAUSE ELEMENTARY,105,0,0,105,105
102749,RIVERSIDE,PUBLIC,66993,BROOKSIDE ELEMENTARY,74,0,4,70,68
6031660,RIVERSIDE,PUBLIC,66993,PALM ELEM,129,0,3,125,125
101006,RIVERSIDE,PUBLIC,66993,SUNDANCE ELEM.,102,0,9,93,92
3331089,RIVERSIDE,PUBLIC,66993,THREE RINGS RANCH ELE,96,0,0,96,96
113936,RIVERSIDE,PUBLIC,66993,TOURNAMENT HILLS,78,0,1,77,77
6031736,RIVERSIDE,PUBLIC,67033,ADAMS (JOHN) ELEMENTA,117,0,0,117,114
6112957,RIVERSIDE,PUBLIC,67033,ANTHONY (SUSAN B.) EL,116,0,3,113,113
