SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1 ,MMR2
6116115,SAN JOAQUIN,PUBLIC,68676,SAN JOAQUIN ELEMENTAR,80,0,0,80,80
6098651,SAN JOAQUIN,PUBLIC,68676,SKILLS STOCKTON,122,0,0,122,121
118752,SAN JOAQUIN,PUBLIC,68676,SPANOS (ALEX G.) ELEM,61,0,0,61,61
6042766,SAN JOAQUIN,PUBLIC,68676,TAFT ELEM.,69,0,1,68,66
6042774,SAN JOAQUIN,PUBLIC,68676,TAYLOR ELEM.,60,0,0,60,60
6042782,SAN JOAQUIN,PUBLIC,68676,TYLER ELEM.,60,0,0,60,60
115303,SAN JOAQUIN,PUBLIC,68676,VALENTINE PEYTON ELEM,102,0,1,101,99
6097794,SAN JOAQUIN,PUBLIC,68676,VALENZUELA (RICHARD),42,0,0,42,42
6042790,SAN JOAQUIN,PUBLIC,68676,VAN BUREN ELEM.,78,0,0,77,76
6042808,SAN JOAQUIN,PUBLIC,68676,VICTORY ELEM.,80,0,0,80,80
6104665,SAN JOAQUIN,PUBLIC,68676,WASHINGTON  ELEM.,39,0,0,39,38
111344,SAN JOAQUIN,PUBLIC,68676,WILHELMINA HENRY ELEM,101,0,0,101,99
6042824,SAN JOAQUIN,PUBLIC,68676,WILSON  ELEM.,50,0,0,50,50
6118699,SAN JOAQUIN,PUBLIC,75499,ART FREILER,92,0,0,92,91
6110530,SAN JOAQUIN,PUBLIC,75499,BOHN (LOUIS) ELEM.,81,0,0,81,81
6042832,SAN JOAQUIN,PUBLIC,75499,CENTRAL ELEM.,94,0,1,93,93
6114490,SAN JOAQUIN,PUBLIC,75499,HIRSCH (WANDA) ELEM.,102,1,1,100,100
6107973,SAN JOAQUIN,PUBLIC,75499,JACOBSON (MELVILLE S.,118,0,0,118,118
108357,SAN JOAQUIN,PUBLIC,75499,KELLY (GEORGE) ELEMEN,128,0,2,126,126
6042857,SAN JOAQUIN,PUBLIC,75499,MCKINLEY ELEM.,83,0,0,83,83
6042865,SAN JOAQUIN,PUBLIC,75499,NORTH ELEM.,79,0,0,79,79
6108997,SAN JOAQUIN,PUBLIC,75499,POET-CHRTN. (GLADYS),69,0,1,68,68
102384,SAN JOAQUIN,PUBLIC,75499,PRIMARY CHARTER SCHOO,51,0,0,51,51
6042881,SAN JOAQUIN,PUBLIC,75499,SOUTH/WEST PARK ELEME,134,0,0,134,134
6106488,SAN JOAQUIN,PUBLIC,75499,VILLALOVOZ ELEM.,74,0,0,74,74
6202550,SAN JOAQUIN,PRIVATE,68569,MERRYHILL SCHOOL AT B,31,0,1,30,25
6978290,SAN JOAQUIN,PRIVATE,68569,PRESENTATION SCHOOL,32,0,2,30,29
6902266,SAN JOAQUIN,PRIVATE,68585,CENTURY CHRTN. ELEM.,14,0,0,14,14
6137467,SAN JOAQUIN,PRIVATE,68585,LODI CHRISTIAN SCHOOL,20,0,0,20,20
6978282,SAN JOAQUIN,PRIVATE,68585,LODI ELEM. SDA,18,1,0,17,17
6978308,SAN JOAQUIN,PRIVATE,68585,ST. ANNE'S ELEM.,29,0,0,29,29
6978365,SAN JOAQUIN,PRIVATE,68585,ST. PETER EVAN. LUTH.,19,0,1,17,16
6978225,SAN JOAQUIN,PRIVATE,68585,STOCKTON CHRTN.,14,0,0,14,14
6922199,SAN JOAQUIN,PRIVATE,68593,MANTECA CHRTN.,21,0,1,19,20
6978316,SAN JOAQUIN,PRIVATE,68593,SAINT ANTHONY'S SCH.,25,0,0,25,24
6939869,SAN JOAQUIN,PRIVATE,68650,RIPON CHRTN.,27,0,1,26,26
6980908,SAN JOAQUIN,PRIVATE,68676,CATHEDRAL OF THE ANNU,26,0,1,25,17
6133797,SAN JOAQUIN,PRIVATE,68676,FIRST BAPTIST CHRISTI,22,0,0,22,22
7008709,SAN JOAQUIN,PRIVATE,68676,MONTESSORI CHILDREN'S,10,0,0,10,5
6904429,SAN JOAQUIN,PRIVATE,68676,SIERRA CHRTN.,15,0,0,15,15
6978357,SAN JOAQUIN,PRIVATE,68676,ST. LUKE'S,23,0,0,22,22
7002272,SAN JOAQUIN,PRIVATE,68676,UNITED CHRTN. SCH.,46,0,0,46,40
6200026,SAN JOAQUIN,PRIVATE,75499,BELLA VISTA CHRISTIAN,32,0,0,32,25
6137400,SAN JOAQUIN,PRIVATE,75499,JACOBSON ELEMENTRY SC,127,0,1,126,126
7104292,SAN JOAQUIN,PRIVATE,75499,MONTESSORI ELEMENTARY,26,0,1,25,25
6978324,SAN JOAQUIN,PRIVATE,75499,SAINT BERNARD'S,32,0,2,30,28
7094634,SAN JOAQUIN,PRIVATE,75499,WEST VALLEY CHRISTIAN,47,2,1,44,43
6042915,SAN LUIS OBISPO,PUBLIC,68700,CRESTON ELEM.,17,0,1,16,16
6042949,SAN LUIS OBISPO,PUBLIC,68700,MONTEREY ROAD ELEM.,60,2,0,58,57
6111058,SAN LUIS OBISPO,PUBLIC,68700,SAN BENITO ELEM.,60,0,1,57,52
6107544,SAN LUIS OBISPO,PUBLIC,68700,SAN GABRIEL ELEM.,88,0,2,86,81
6042956,SAN LUIS OBISPO,PUBLIC,68700,SANTA MARGARITA ELEM.,44,0,1,43,42
6042964,SAN LUIS OBISPO,PUBLIC,68700,SANTA ROSA ACADEMY,87,0,1,86,82
6042998,SAN LUIS OBISPO,PUBLIC,68726,CAYUCOS ELEM.,24,0,1,23,22
6043012,SAN LUIS OBISPO,PUBLIC,68759,BRANCH ELEM.,45,0,1,44,44
6043129,SAN LUIS OBISPO,PUBLIC,68759,DANA ELEMENTARY,98,0,2,96,96
6043079,SAN LUIS OBISPO,PUBLIC,68759,FAIRGROVE ELEMENTARY,66,1,2,63,63
6043038,SAN LUIS OBISPO,PUBLIC,68759,GROVER BEACH ELEM.,63,0,4,59,58
6043046,SAN LUIS OBISPO,PUBLIC,68759,GROVER HEIGHTS ELEM.,57,0,7,50,50
6043053,SAN LUIS OBISPO,PUBLIC,68759,HARLOE ELEM.,81,0,6,75,75
110486,SAN LUIS OBISPO,PUBLIC,68759,LANGE (DOROTHEA) ELEM,85,1,1,83,82
6043061,SAN LUIS OBISPO,PUBLIC,68759,NIPOMO ELEM.,69,1,1,67,66
6043087,SAN LUIS OBISPO,PUBLIC,68759,OCEAN VIEW ELEM.,64,0,3,61,61
6043095,SAN LUIS OBISPO,PUBLIC,68759,OCEANO ELEM.,66,0,0,65,65
6043111,SAN LUIS OBISPO,PUBLIC,68759,SHELL BEACH ELEM.,50,0,3,47,47
6043186,SAN LUIS OBISPO,PUBLIC,68791,PLEASANT VALLEY ELEM.,16,0,2,14,14
6096325,SAN LUIS OBISPO,PUBLIC,68809,BAYWOOD ELEM.,62,0,0,61,53
6043194,SAN LUIS OBISPO,PUBLIC,68809,BELLEVUE-SANTA FE CHA,20,0,4,16,13
6043277,SAN LUIS OBISPO,PUBLIC,68809,BISHOP'S PEAK,48,0,3,45,45
6043210,SAN LUIS OBISPO,PUBLIC,68809,DEL MAR ELEM.,72,0,3,69,65
6043236,SAN LUIS OBISPO,PUBLIC,68809,HAWTHORNE ELEM.,64,0,4,57,48
6043244,SAN LUIS OBISPO,PUBLIC,68809,LOS RANCHOS ELEM.,70,0,7,63,63
6110621,SAN LUIS OBISPO,PUBLIC,68809,MONARCH GROVE,64,2,0,62,62
6043269,SAN LUIS OBISPO,PUBLIC,68809,PACHECO ELEM.,87,0,1,86,76
6043285,SAN LUIS OBISPO,PUBLIC,68809,SINSHEIMER ELEM.,47,0,1,46,45
6043202,SAN LUIS OBISPO,PUBLIC,68809,SMITH (C. L.) ELEM.,46,0,0,44,46
108522,SAN LUIS OBISPO,PUBLIC,68825,CULVER (CAPPY) ELEMEN,23,1,0,22,19
6043319,SAN LUIS OBISPO,PUBLIC,68825,LARSEN (LILLIAN) ELEM,46,0,0,46,38
6043343,SAN LUIS OBISPO,PUBLIC,68833,SHANDON ELEM.,29,0,0,29,27
6043350,SAN LUIS OBISPO,PUBLIC,68841,TEMPLETON ELEM.,134,0,7,127,126
6043145,SAN LUIS OBISPO,PUBLIC,75457,BAUER-SPECK ELEM.,83,0,3,80,77
6043137,SAN LUIS OBISPO,PUBLIC,75457,BROWN (GEORGIA) ELEM.,99,1,9,86,84
6109151,SAN LUIS OBISPO,PUBLIC,75457,BUTLER (PAT) ELEM.,73,0,2,71,70
4030243,SAN LUIS OBISPO,PUBLIC,75457,KERMIT KING ELEMENTAR,98,2,1,95,92
6108377,SAN LUIS OBISPO,PUBLIC,75457,PETERSON (VIRGINIA) E,75,2,2,71,69
6043160,SAN LUIS OBISPO,PUBLIC,75457,PIFER (WINFRED) ELEM.,96,0,2,94,93
6042972,SAN LUIS OBISPO,PUBLIC,75465,CAMBRIA GRAMMAR,59,0,1,58,58
7040066,SAN LUIS OBISPO,PRIVATE,68700,CHILDREN'S HOUSE MONT,14,0,1,13,13
6999411,SAN LUIS OBISPO,PRIVATE,68700,NORTH COUNTY CHRTN. E,11,0,0,11,10
6978423,SAN LUIS OBISPO,PRIVATE,68759,Coastal Christian Sch,17,0,1,16,12
6978456,SAN LUIS OBISPO,PRIVATE,68759,SAINT PATRICK'S CATHO,30,0,1,29,28
6978480,SAN LUIS OBISPO,PRIVATE,68759,VALLEY VIEW ADVENTIST,14,0,2,12,11
6978431,SAN LUIS OBISPO,PRIVATE,68809,OLD MISSION,28,0,0,28,28
6131916,SAN LUIS OBISPO,PRIVATE,68809,SAN LUIS OBISPO CLASS,24,0,3,19,11
6978415,SAN LUIS OBISPO,PRIVATE,68809,THE LAUREATE SCHOOL,11,0,0,11,11
6978464,SAN LUIS OBISPO,PRIVATE,75457,ST. ROSE OF LIMA,29,0,0,29,26
6978472,SAN LUIS OBISPO,PRIVATE,75457,TRINITY LUTHERAN,34,0,0,34,34
6069363,SAN MATEO,PUBLIC,10413,SPECIAL ED CLASSES /,21,0,0,21,19
6043392,SAN MATEO,PUBLIC,68858,BAYSHORE ELEM.,41,0,0,41,41
6043434,SAN MATEO,PUBLIC,68866,CENTRAL ELEM.,82,0,3,79,77
6043442,SAN MATEO,PUBLIC,68866,CIPRIANI ELEM.,77,0,1,76,63
6043459,SAN MATEO,PUBLIC,68866,FOX (BENJAMIN) ELEM.,79,0,4,74,75
6043475,SAN MATEO,PUBLIC,68866,NESBIT (MAE) ELEM.,175,0,0,175,164
6043491,SAN MATEO,PUBLIC,68874,BRISBANE ELEM.,45,0,1,44,41
6043517,SAN MATEO,PUBLIC,68874,PANORAMA ELEM.,18,0,0,18,18
6043541,SAN MATEO,PUBLIC,68882,FRANKLIN ELEM.,84,0,0,83,81
6043566,SAN MATEO,PUBLIC,68882,LINCOLN ELEM.,81,0,0,50,81
6043574,SAN MATEO,PUBLIC,68882,MCKINLEY ELEM.,71,0,5,66,65
6043590,SAN MATEO,PUBLIC,68882,ROOSEVELT ELEM.,47,0,2,45,45
6043608,SAN MATEO,PUBLIC,68882,WASHINGTON ELEM.,46,0,3,43,43
6043624,SAN MATEO,PUBLIC,68890,EL GRANADA ELEM.,85,1,1,78,70
6043632,SAN MATEO,PUBLIC,68890,FARALLONE VIEW ELEM.,66,0,6,60,60
6043616,SAN MATEO,PUBLIC,68890,HATCH (ALVIN S.) PRIM,111,2,4,105,104
6043657,SAN MATEO,PUBLIC,68890,KINGS MOUNTAIN PRIMAR,20,0,0,20,19
6043673,SAN MATEO,PUBLIC,68908,NORTH HILLSBOROUGH EL,57,0,0,56,44
6043681,SAN MATEO,PUBLIC,68908,SOUTH HILLSBOROUGH EL,38,0,0,37,38
6043699,SAN MATEO,PUBLIC,68908,WEST HILLSBOROUGH ELE,56,0,0,56,56
112284,SAN MATEO,PUBLIC,68916,CALIFORNIA VIRTUAL AC,66,0,33,31,31
6043772,SAN MATEO,PUBLIC,68916,DANIEL WEBSTER ELEM.,56,0,0,56,55
6043798,SAN MATEO,PUBLIC,68916,FRANKLIN D. ROOSEVELT,45,0,0,45,45
6043806,SAN MATEO,PUBLIC,68916,GARDEN VILLAGE ELEM.,42,0,0,42,35
6043822,SAN MATEO,PUBLIC,68916,GEORGE WASHINGTON ELE,70,0,0,69,61
6043848,SAN MATEO,PUBLIC,68916,JOHN F. KENNEDY ELEM.,84,0,0,81,70
6043855,SAN MATEO,PUBLIC,68916,MARGARET PAULINE BROW,54,0,0,52,42
6043897,SAN MATEO,PUBLIC,68916,MARJORIE H. TOBIAS EL,69,0,0,65,55
6115364,SAN MATEO,PUBLIC,68916,SUSAN B. ANTHONY ELEM,88,0,0,86,84
6043871,SAN MATEO,PUBLIC,68916,THOMAS EDISON ELEM.,60,0,0,59,51
6043905,SAN MATEO,PUBLIC,68916,WESTLAKE ELEM.,71,0,0,71,71
6043913,SAN MATEO,PUBLIC,68916,WOODROW WILSON ELEM.,66,0,0,66,61
6043939,SAN MATEO,PUBLIC,68932,CABRILLO ELEM.,60,0,2,58,54
6044044,SAN MATEO,PUBLIC,68932,OCEAN SHORE,40,0,3,36,36
105874,SAN MATEO,PUBLIC,68932,ORTEGA ELEMENTARY SCH,85,0,0,85,84
6044069,SAN MATEO,PUBLIC,68932,SUNSET RIDGE ELEMENTA,118,0,1,117,111
6044051,SAN MATEO,PUBLIC,68932,VALLEMAR ELEM.,60,0,4,56,56
6044077,SAN MATEO,PUBLIC,68940,LA HONDA ELEM.,10,0,3,7,7
6044085,SAN MATEO,PUBLIC,68940,PESCADERO ELEM.,17,0,1,16,13
6044127,SAN MATEO,PUBLIC,68957,LAS LOMITAS ELEM.,184,1,13,170,170
6044135,SAN MATEO,PUBLIC,68965,ENCINAL ELEM.,86,0,2,81,63
6044168,SAN MATEO,PUBLIC,68965,LAUREL ELEM.,136,0,1,135,104
6044176,SAN MATEO,PUBLIC,68965,OAK KNOLL ELEM.,132,0,0,131,113
6044200,SAN MATEO,PUBLIC,68973,GREEN HILLS ELEM.,60,0,2,58,52
6044226,SAN MATEO,PUBLIC,68973,LOMITA PARK ELEM.,53,0,0,46,53
6044234,SAN MATEO,PUBLIC,68973,MEADOWS ELEM.,41,0,0,41,41
6044259,SAN MATEO,PUBLIC,68973,SPRING VALLEY ELEM.,58,0,0,57,54
6044283,SAN MATEO,PUBLIC,68981,ORMONDALE ELEM.,79,0,2,77,76
6044309,SAN MATEO,PUBLIC,68999,BELLE HAVEN ELEM.,41,0,0,41,41
6044317,SAN MATEO,PUBLIC,68999,BRENTWOOD OAKS ELEM.,99,0,0,99,99
6044325,SAN MATEO,PUBLIC,68999,COSTANO ELEM.,59,0,0,59,58
6114953,SAN MATEO,PUBLIC,68999,EAST PALO ALTO CHARTE,40,1,0,39,39
6044358,SAN MATEO,PUBLIC,68999,FLOOD (JAMES) ELEM.,39,2,0,37,33
6044341,SAN MATEO,PUBLIC,68999,GREEN OAKS ACAD.,80,0,0,80,79
109561,SAN MATEO,PUBLIC,68999,STANFORD NEW,60,0,1,52,50
6044416,SAN MATEO,PUBLIC,68999,WILLOW OAKS ELEM.,60,0,0,60,59
6114037,SAN MATEO,PUBLIC,69005,ADELANTE SPANISH IMME,100,0,2,98,81
6044424,SAN MATEO,PUBLIC,69005,CLIFFORD ELEM.,93,0,2,91,84
6044432,SAN MATEO,PUBLIC,69005,CLOUD ELEM.,97,0,2,95,90
6044457,SAN MATEO,PUBLIC,69005,FAIR OAKS ELEM.,84,0,0,84,79
6044499,SAN MATEO,PUBLIC,69005,FORD (HENRY) ELEM.,79,0,0,74,53
6044473,SAN MATEO,PUBLIC,69005,GARFIELD CHARTER,93,0,0,93,81
6044523,SAN MATEO,PUBLIC,69005,GILL ELEM.,95,0,1,94,85
6044481,SAN MATEO,PUBLIC,69005,HAWES (HORACE) ELEM.,80,0,0,79,67
6044507,SAN MATEO,PUBLIC,69005,HOOVER ELEM.,108,0,0,108,103
6102941,SAN MATEO,PUBLIC,69005,ORION ELEM.,56,0,1,55,55
6044572,SAN MATEO,PUBLIC,69005,ROOSEVELT,51,1,0,50,38
6044580,SAN MATEO,PUBLIC,69005,SELBY LANE ELEM.,81,1,1,79,76
6044598,SAN MATEO,PUBLIC,69005,TAFT ELEM.,100,0,0,100,90
6044648,SAN MATEO,PUBLIC,69013,ALLEN (DECIMA M.) ELE,42,0,2,40,38
6044614,SAN MATEO,PUBLIC,69013,BELLE AIR ELEM.,57,0,0,57,53
6044630,SAN MATEO,PUBLIC,69013,CRESTMOOR ELEM.,28,1,0,27,26
6044663,SAN MATEO,PUBLIC,69013,EL CRYSTAL ELEM.,40,0,0,40,39
6044671,SAN MATEO,PUBLIC,69013,JOHN MUIR ELEM.,48,0,1,47,43
6044010,SAN MATEO,PUBLIC,69013,PORTOLA ELEM.,40,0,1,39,39
6044705,SAN MATEO,PUBLIC,69013,ROLLINGWOOD ELEM.,47,0,0,47,45
6044721,SAN MATEO,PUBLIC,69021,ARUNDEL ELEM. CHARTER,85,0,1,84,83
6044739,SAN MATEO,PUBLIC,69021,BRITTAN ACRES ELEM. C,95,0,0,95,94
6112213,SAN MATEO,PUBLIC,69021,CHARTER LEARNING CTR.,36,0,1,34,33
6044754,SAN MATEO,PUBLIC,69021,HEATHER ELEM. CHARTER,93,0,2,91,89
6044788,SAN MATEO,PUBLIC,69021,WHITE OAKS ELEM. CHAR,91,0,3,88,86
6044812,SAN MATEO,PUBLIC,69039,AUDUBON ELEM.,118,1,0,117,117
6044838,SAN MATEO,PUBLIC,69039,BAYWOOD ELEM.,120,0,2,118,116
6044846,SAN MATEO,PUBLIC,69039,BERESFORD ELEMENTARY,53,0,0,53,53
6112650,SAN MATEO,PUBLIC,69039,BREWER ISLAND ELEM.,129,0,1,128,127
6044952,SAN MATEO,PUBLIC,69039,COLLEGE PARK ELEMENTA,55,0,0,55,55
6044887,SAN MATEO,PUBLIC,69039,FIESTA GARDENS,87,0,3,84,83
6044895,SAN MATEO,PUBLIC,69039,FOSTER CITY ELEM.,132,0,0,132,129
6044903,SAN MATEO,PUBLIC,69039,GEORGE HALL ELEM.,78,0,2,76,74
6044911,SAN MATEO,PUBLIC,69039,HIGHLANDS ELEM.,106,0,4,102,101
6044804,SAN MATEO,PUBLIC,69039,HORRALL (ALBION H.) E,97,0,1,96,93
6044945,SAN MATEO,PUBLIC,69039,LAUREL ELEM.,84,0,0,84,75
6044960,SAN MATEO,PUBLIC,69039,MEADOW HEIGHTS ELEM.,51,4,0,47,43
6044978,SAN MATEO,PUBLIC,69039,NORTH SHOREVIEW ELEM.,52,0,0,52,52
6044986,SAN MATEO,PUBLIC,69039,PARK ELEM.,95,0,1,94,93
6044994,SAN MATEO,PUBLIC,69039,PARKSIDE ELEM.,74,0,1,73,69
6045017,SAN MATEO,PUBLIC,69039,SUNNYBRAE ELEM.,85,0,0,85,79
6045041,SAN MATEO,PUBLIC,69070,BURI BURI ELEM.,106,0,0,106,103
6068282,SAN MATEO,PUBLIC,69070,JUNIPERO SERRA ELEM.,66,0,0,66,66
6045082,SAN MATEO,PUBLIC,69070,LOS CERRITOS ELEM.,68,0,0,68,67
6045090,SAN MATEO,PUBLIC,69070,MARTIN ELEM.,83,0,0,83,83
6045108,SAN MATEO,PUBLIC,69070,MONTE VERDE ELEM.,83,0,0,83,83
6045116,SAN MATEO,PUBLIC,69070,PONDEROSA ELEM.,63,0,0,63,63
6045132,SAN MATEO,PUBLIC,69070,SKYLINE ELEM.,81,0,0,81,78
6045140,SAN MATEO,PUBLIC,69070,SPRUCE ELEM.,106,0,0,106,106
6045157,SAN MATEO,PUBLIC,69070,SUNSHINE GARDENS ELEM,68,0,0,68,65
6045165,SAN MATEO,PUBLIC,69088,WOODSIDE ELEM.,47,0,2,45,45
6978530,SAN MATEO,PRIVATE,68866,BELMONT OAKS ACAD.,61,1,0,60,60
6978662,SAN MATEO,PRIVATE,68866,IMMACULATE HEART OF M,35,0,0,35,35
6978704,SAN MATEO,PRIVATE,68866,NDNU EARLY LEARNING C,15,0,0,15,14
6204606,SAN MATEO,PRIVATE,68866,SERENDIPTY,18,0,2,16,16
7104755,SAN MATEO,PRIVATE,68882,HOPE TECHNOLOGY,12,0,6,6,6
6978720,SAN MATEO,PRIVATE,68882,OUR LADY OF ANGELS,35,0,0,35,35
6978811,SAN MATEO,PRIVATE,68882,SAINT CATHERINE OF SI,35,0,0,33,34
7093735,SAN MATEO,PRIVATE,68890,SEA CREST SCH.,23,0,0,22,21
6902324,SAN MATEO,PRIVATE,68890,THE WILKINSON SCH.,11,0,0,11,11
6978712,SAN MATEO,PRIVATE,68908,NUEVA SCH.,37,0,2,35,35
6978647,SAN MATEO,PRIVATE,68916,HILLDALE,15,0,1,14,14
6978654,SAN MATEO,PRIVATE,68916,HOLY ANGELS,19,0,0,19,19
6978738,SAN MATEO,PRIVATE,68916,OUR LADY OF MERCY,50,0,0,50,50
6966139,SAN MATEO,PRIVATE,68916,OUR LADY OF PERPETUAL,20,0,0,20,20
6978506,SAN MATEO,PRIVATE,68932,ALMA HEIGHTS CHRTN. A,15,0,1,14,12
6978621,SAN MATEO,PRIVATE,68932,GOOD SHEPHERD,28,0,1,27,27
6990865,SAN MATEO,PRIVATE,68932,HIGHLANDS CHRTN.,68,0,0,68,68
6904122,SAN MATEO,PRIVATE,68957,PHILLIPS BROOKS,40,2,1,37,36
6965602,SAN MATEO,PRIVATE,68957,TRINITY,35,0,2,33,31
6915185,SAN MATEO,PRIVATE,68957,WOODLAND,25,0,0,25,25
7044936,SAN MATEO,PRIVATE,68965,GERMAN-AMERICAN,36,0,0,35,35
6978696,SAN MATEO,PRIVATE,68965,NATIVITY ELEM.,32,0,3,29,29
6978753,SAN MATEO,PRIVATE,68965,PENINSULA,28,1,6,21,21
6978902,SAN MATEO,PRIVATE,68965,SAINT RAYMOND'S ELEM.,26,0,0,26,26
6978860,SAN MATEO,PRIVATE,68965,ST. JOSEPH'S,48,0,1,47,45
7063662,SAN MATEO,PRIVATE,68973,MILLS MONTESSORI,18,0,1,17,11
6978837,SAN MATEO,PRIVATE,68973,ST. DUNSTAN'S,36,0,0,36,36
7016009,SAN MATEO,PRIVATE,68999,BEECHWOOD,30,0,0,30,30
6978746,SAN MATEO,PRIVATE,69005,OUR LADY OF MT. CARME,23,0,1,22,22
6978787,SAN MATEO,PRIVATE,69005,REDEEMER LUTHERAN ELE,22,0,0,21,20
6923536,SAN MATEO,PRIVATE,69005,SEQUOIA PS & KIND.,16,0,0,16,5
6978894,SAN MATEO,PRIVATE,69005,ST. PIUS,35,0,0,35,35
6978910,SAN MATEO,PRIVATE,69013,ST. ROBERT'S,34,0,0,34,34
6928063,SAN MATEO,PRIVATE,69021,KINDERCOURT ACAD.,16,0,0,16,16
6978829,SAN MATEO,PRIVATE,69021,ST. CHARLES,36,0,0,31,31
6999437,SAN MATEO,PRIVATE,69039,ALPHA BEACON CHRTN.,15,1,2,12,6
6978597,SAN MATEO,PRIVATE,69039,CAREY SCH.,41,0,0,41,41
7057433,SAN MATEO,PRIVATE,69039,KIDS CONNECTION ELEM.,44,0,0,44,44
9741501,SAN MATEO,PRIVATE,69039,PACIFIC RIM INTERNATI,16,0,0,16,8
7016074,SAN MATEO,PRIVATE,69039,RONALD C. WORNICK JEW,26,0,0,26,26
6978852,SAN MATEO,PRIVATE,69039,SAINT GREGORY,37,0,0,37,37
6978878,SAN MATEO,PRIVATE,69039,SAINT MATTHEW CATHOLI,55,0,0,55,55
6978886,SAN MATEO,PRIVATE,69039,ST. MATTHEW'S EPISCOP,21,0,0,21,21
6978928,SAN MATEO,PRIVATE,69039,ST. TIMOTHY'S,25,0,0,25,25
6978498,SAN MATEO,PRIVATE,69070,ALL SOULS CATH,26,0,0,26,26
6202816,SAN MATEO,PRIVATE,69070,HILLSIDECHRISTIAN ACA,15,0,0,15,15
6978936,SAN MATEO,PRIVATE,69070,ST. VERONICA'S,32,0,0,32,32
6045256,SANTA BARBARA,PUBLIC,69104,BALLARD,13,0,1,12,12
6045264,SANTA BARBARA,PUBLIC,69112,BENJAMIN FOXEN ELEM.,16,0,0,16,16
111773,SANTA BARBARA,PUBLIC,69112,FAMILY PARTNERSHIP HO,14,0,2,10,10
6045959,SANTA BARBARA,PUBLIC,69120,ADAM (WILLIAM LAIRD),156,0,1,155,154
6045967,SANTA BARBARA,PUBLIC,69120,ALVIN ELEM.,148,0,2,146,146
6045975,SANTA BARBARA,PUBLIC,69120,ARELLANES (DON JUAN B,45,0,1,44,44
6107007,SANTA BARBARA,PUBLIC,69120,BATTLES ELEM.,147,0,0,147,147
6045272,SANTA BARBARA,PUBLIC,69120,BONITA  ELEM.,99,0,0,99,99
6046064,SANTA BARBARA,PUBLIC,69120,BRUCE (ROBERT) ELEM.,128,1,0,127,126
102848,SANTA BARBARA,PUBLIC,69120,"DAVID J. SANCHEZ, SR.",138,0,0,138,126
6046007,SANTA BARBARA,PUBLIC,69120,FAIRLAWN ELEM.,101,0,0,101,101
6119812,SANTA BARBARA,PUBLIC,69120,IDA REDMOND TAYLOR SC,115,0,4,111,111
102863,SANTA BARBARA,PUBLIC,69120,LIBERTY ELEMENTARY,127,1,0,126,123
6046031,SANTA BARBARA,PUBLIC,69120,MILLER (ISAAC) ELEM.,126,0,2,124,122
6046049,SANTA BARBARA,PUBLIC,69120,OAKLEY (CARY CALVIN),139,0,0,139,139
6109268,SANTA BARBARA,PUBLIC,69120,ONTIVEROS (JUAN PACIF,144,0,1,143,142
6046056,SANTA BARBARA,PUBLIC,69120,RICE (WILLIAM) ELEM.,117,0,0,117,117
6046023,SANTA BARBARA,PUBLIC,69120,TUNNELL (MARTIN LUTHE,119,0,0,119,119
6119804,SANTA BARBARA,PUBLIC,69138,OAK VALLEY ELEMENTARY,79,0,5,74,74
6045298,SANTA BARBARA,PUBLIC,69146,ALISO ELEMENTARY,75,2,0,73,73
6045306,SANTA BARBARA,PUBLIC,69146,CANALINO ELEM.,89,0,3,86,86
102129,SANTA BARBARA,PUBLIC,69146,CARPINTERIA FAMILY SC,11,0,2,9,8
6045322,SANTA BARBARA,PUBLIC,69146,SUMMERLAND ELEM.,11,0,4,7,7
6045348,SANTA BARBARA,PUBLIC,69161,COLD SPRING ELEM.,13,0,1,12,12
6045355,SANTA BARBARA,PUBLIC,69179,COLLEGE ELEM.,21,0,1,20,20
6118434,SANTA BARBARA,PUBLIC,69179,SANTA YNEZ VALLEY CHA,22,0,1,21,21
6067110,SANTA BARBARA,PUBLIC,69195,BRANDON ELEM.,59,0,7,52,52
6045405,SANTA BARBARA,PUBLIC,69195,EL CAMINO ELEMENTARY,58,0,0,58,58
6045421,SANTA BARBARA,PUBLIC,69195,ELLWOOD ELEM.,59,0,1,58,58
6045447,SANTA BARBARA,PUBLIC,69195,FOOTHILL ELEM.,65,0,7,58,58
6045462,SANTA BARBARA,PUBLIC,69195,HOLLISTER ELEM.,73,0,1,72,72
6045470,SANTA BARBARA,PUBLIC,69195,ISLA VISTA ELEM.,92,0,2,90,89
6045488,SANTA BARBARA,PUBLIC,69195,KELLOGG ELEM.,49,0,6,43,43
6045496,SANTA BARBARA,PUBLIC,69195,LA PATERA ELEM.,58,0,4,54,54
6045504,SANTA BARBARA,PUBLIC,69195,MOUNTAIN VIEW ELEM.,40,0,4,36,35
6045512,SANTA BARBARA,PUBLIC,69203,MARY BUREN,128,0,0,128,128
6045538,SANTA BARBARA,PUBLIC,69211,HOPE ELEM.,39,0,3,36,36
6045546,SANTA BARBARA,PUBLIC,69211,MONTE VISTA ELEM.,52,0,3,49,47
6045553,SANTA BARBARA,PUBLIC,69211,VIEJA VALLEY ELEM.,54,0,7,47,47
6045579,SANTA BARBARA,PUBLIC,69229,BUENA VISTA ELEM.,77,0,1,76,75
6045595,SANTA BARBARA,PUBLIC,69229,CRESTVIEW ELEM.,93,0,0,93,93
