SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE§,MMR1 ,2 MMR‡ 
6029268,ORANGE,PUBLIC,66597,CALIFORNIA ELEM.,59,0,2,56,48
6029300,ORANGE,PUBLIC,66597,COLLEGE PARK ELEM.,87,0,1,86,83
6068399,ORANGE,PUBLIC,66597,EASTBLUFF ELEM,48,0,8,39,36
6029334,ORANGE,PUBLIC,66597,HARBOR VIEW ELEM.,77,0,3,67,60
6029375,ORANGE,PUBLIC,66597,KILLYBROOKE ELEM.,77,0,0,77,73
6029219,ORANGE,PUBLIC,66597,LINCOLN (ABRAHAM) ELE,81,0,2,79,79
6029391,ORANGE,PUBLIC,66597,MARINERS ELEM.,101,0,7,93,88
6029409,ORANGE,PUBLIC,66597,MAUDE B. DAVIS ELEM,70,0,4,66,65
6118236,ORANGE,PUBLIC,66597,NEWPORT COAST ELEM.,78,0,9,68,66
6029433,ORANGE,PUBLIC,66597,NEWPORT ELEM.,58,1,5,51,47
6029441,ORANGE,PUBLIC,66597,NEWPORT HEIGHTS ELEM.,89,0,8,81,79
6029458,ORANGE,PUBLIC,66597,PAULARINO ELEM.,78,2,1,75,73
6029466,ORANGE,PUBLIC,66597,POMONA ELEM.,65,0,0,65,63
830001,ORANGE,PUBLIC,66597,REA ELEM,78,0,0,72,68
6029482,ORANGE,PUBLIC,66597,SONORA ELEM.,79,0,1,78,77
6029490,ORANGE,PUBLIC,66597,VICTORIA ELEM.,49,0,2,47,43
6029516,ORANGE,PUBLIC,66597,WHITTIER ELEM.,111,0,0,111,111
6029524,ORANGE,PUBLIC,66597,WILSON ELEM.,62,0,1,61,58
6107833,ORANGE,PUBLIC,66597,WOODLAND ELEM.,155,0,21,129,119
6029540,ORANGE,PUBLIC,66613,CIRCLE VIEW ELEM.,116,1,0,115,103
6029557,ORANGE,PUBLIC,66613,COLLEGE VIEW ELEM.,81,0,1,77,75
6071104,ORANGE,PUBLIC,66613,GOLDEN VIEW ELEM.,89,0,10,79,78
6029581,ORANGE,PUBLIC,66613,HARBOUR VIEW ELEM.,163,4,9,150,149
6029607,ORANGE,PUBLIC,66613,HOPE VIEW ELEM.,138,0,7,131,123
6029615,ORANGE,PUBLIC,66613,LAKE VIEW ELEM.,60,0,3,57,57
6029656,ORANGE,PUBLIC,66613,OAK VIEW ELEM.,183,0,0,183,170
6029706,ORANGE,PUBLIC,66613,STAR VIEW ELEM.,122,0,1,121,121
6029714,ORANGE,PUBLIC,66613,SUN VIEW ELEM.,80,2,3,75,65
6029722,ORANGE,PUBLIC,66613,VILLAGE VIEW ELEM.,117,0,11,106,106
6029730,ORANGE,PUBLIC,66613,WESTMONT ELEM.,77,0,1,76,74
6097364,ORANGE,PUBLIC,66621,ANAHEIM HILLS ELEM.,74,0,2,72,70
6029748,ORANGE,PUBLIC,66621,CALIFORNIA ELEM.,112,0,0,112,92
6029755,ORANGE,PUBLIC,66621,CAMBRIDGE ELEM.,92,0,0,92,86
6114565,ORANGE,PUBLIC,66621,CANYON RIM,82,0,1,81,70
6107767,ORANGE,PUBLIC,66621,CHAPMAN HILLS ELEM.,69,0,0,69,64
6029763,ORANGE,PUBLIC,66621,CRESCENT ELEM.,64,0,1,63,63
6029771,ORANGE,PUBLIC,66621,ESPLANADE ELEM.,53,0,0,53,51
6029789,ORANGE,PUBLIC,66621,FAIRHAVEN ELEM.,99,0,0,99,99
6029797,ORANGE,PUBLIC,66621,FLETCHER ELEM.,53,0,1,52,41
6029805,ORANGE,PUBLIC,66621,HANDY ELEM.,89,0,1,88,84
6096333,ORANGE,PUBLIC,66621,IMPERIAL ELEM.,47,0,1,46,46
6029821,ORANGE,PUBLIC,66621,JORDAN ELEM.,64,0,1,63,63
6029854,ORANGE,PUBLIC,66621,LAMPSON ELEM.,163,0,1,162,161
6029862,ORANGE,PUBLIC,66621,LAVETA ELEM.,110,0,2,108,106
6071112,ORANGE,PUBLIC,66621,LINDA VISTA ELEM.,65,0,3,62,62
6058945,ORANGE,PUBLIC,66621,MCPHERSON ELEM.,99,0,2,97,73
6071120,ORANGE,PUBLIC,66621,NOHL CANYON ELEM.,60,0,3,57,55
6029870,ORANGE,PUBLIC,66621,OLIVE ELEMENTARY,77,0,1,76,57
6029888,ORANGE,PUBLIC,66621,PALMYRA ELEM.,84,0,0,82,67
6029896,ORANGE,PUBLIC,66621,PANORAMA ELEM.,82,0,3,75,67
102814,ORANGE,PUBLIC,66621,PARKSIDE PREK SDC,24,0,0,21,21
6029912,ORANGE,PUBLIC,66621,PROSPECT ELEM.,64,0,0,64,60
6116586,ORANGE,PUBLIC,66621,RUNNING SPRINGS ELEM.,99,0,0,98,82
6029938,ORANGE,PUBLIC,66621,SERRANO ELEM.,87,0,1,86,69
6029953,ORANGE,PUBLIC,66621,SYCAMORE ELEM.,75,0,0,75,67
6029961,ORANGE,PUBLIC,66621,TAFT ELEM.,92,0,1,91,67
6029979,ORANGE,PUBLIC,66621,VILLA PARK ELEM.,93,0,1,92,90
6029987,ORANGE,PUBLIC,66621,WEST ORANGE ELEM.,92,1,0,91,89
6029995,ORANGE,PUBLIC,66647,BROOKHAVEN ELEM.,55,0,0,54,53
6109102,ORANGE,PUBLIC,66647,BRYANT RANCH,86,0,8,78,78
6071146,ORANGE,PUBLIC,66647,FAIRMONT ELEM.,111,0,10,101,100
6030027,ORANGE,PUBLIC,66647,GLENKNOLL DRIVE ELEM.,69,0,5,64,64
6085641,ORANGE,PUBLIC,66647,GLENVIEW ELEM.,61,0,0,61,56
6030035,ORANGE,PUBLIC,66647,GOLDEN ELEM.,63,0,2,61,61
109678,ORANGE,PUBLIC,66647,LAKEVIEW ELEMENTARY,74,0,2,72,65
6095160,ORANGE,PUBLIC,66647,LINDA VISTA,75,0,4,71,71
102897,ORANGE,PUBLIC,66647,MELROSE ELEMENTARY,119,0,0,119,117
6030050,ORANGE,PUBLIC,66647,MORSE AVE. ELEM.,72,0,1,70,70
6030936,ORANGE,PUBLIC,66647,PAINE (MABEL),65,0,4,60,52
6119556,ORANGE,PUBLIC,66647,PARKVIEW SCHOOL,11,0,4,7,4
6030076,ORANGE,PUBLIC,66647,RIO VISTA ELEM.,138,2,2,134,130
6030951,ORANGE,PUBLIC,66647,ROSE DRIVE ELEM.,80,0,1,71,73
6030084,ORANGE,PUBLIC,66647,RUBY DRIVE ELEM.,58,0,0,57,57
6030092,ORANGE,PUBLIC,66647,SIERRA VISTA ELEM.,60,0,0,60,59
6085633,ORANGE,PUBLIC,66647,TOPAZ ELEM.,92,0,2,90,90
6106009,ORANGE,PUBLIC,66647,TRAVIS RANCH,103,0,2,101,101
6097018,ORANGE,PUBLIC,66647,TYNES (JOHN O.) ELEM.,88,0,0,88,86
6030100,ORANGE,PUBLIC,66647,VAN BUREN ELEM.,79,0,2,77,76
6030001,ORANGE,PUBLIC,66647,WAGNER (CHARLES) ELEM,61,0,5,55,55
6097000,ORANGE,PUBLIC,66647,WOODSBORO ELEM.,59,0,1,58,55
6030209,ORANGE,PUBLIC,66670,ADAMS ELEM.,94,0,0,89,93
6110175,ORANGE,PUBLIC,66670,CARVER ELEM.,127,0,0,127,124
101626,ORANGE,PUBLIC,66670,COLE (EDWARD B.) ACAD,72,0,0,71,67
6114631,ORANGE,PUBLIC,66670,DAVIS ELEM.,124,0,0,124,122
6030233,ORANGE,PUBLIC,66670,DIAMOND ELEM.,94,0,0,94,94
6030241,ORANGE,PUBLIC,66670,EDISON ELEM.,134,0,0,132,122
6119127,ORANGE,PUBLIC,66670,EL SOL SANTA ANA SCIE,93,0,0,93,93
108373,ORANGE,PUBLIC,66670,ESQUEDA (MANUEL) ELEM,153,0,0,150,131
6095152,ORANGE,PUBLIC,66670,FRANKLIN ELEM.,97,0,0,97,94
6030266,ORANGE,PUBLIC,66670,FREMONT ELEM.,131,0,0,131,129
6108484,ORANGE,PUBLIC,66670,GARFIELD ELEM.,128,0,0,128,120
6099816,ORANGE,PUBLIC,66670,GREENVILLE FUNDAMENTA,155,0,0,155,149
6030225,ORANGE,PUBLIC,66670,HARVEY (CARL) ORTHO.,90,0,0,90,89
6110183,ORANGE,PUBLIC,66670,HENINGER (MARTIN R.),161,0,0,160,158
116582,ORANGE,PUBLIC,66670,HEROES ELEMENTARY,122,0,0,121,107
6030274,ORANGE,PUBLIC,66670,HOOVER ELEM.,94,0,0,94,90
6030217,ORANGE,PUBLIC,66670,JACKSON (ANDREW) ELEM,226,0,0,213,181
6030282,ORANGE,PUBLIC,66670,JEFFERSON ELEM.,144,0,0,143,128
6106165,ORANGE,PUBLIC,66670,JOSE ANDRES SEPULVEDA,65,0,0,65,65
6107692,ORANGE,PUBLIC,66670,KENNEDY ELEM.,135,0,1,134,133
6030308,ORANGE,PUBLIC,66670,LINCOLN ELEM.,155,0,0,154,148
6030316,ORANGE,PUBLIC,66670,LOWELL ELEM.,147,0,0,147,132
6030324,ORANGE,PUBLIC,66670,MADISON ELEM.,191,0,0,191,191
6030332,ORANGE,PUBLIC,66670,MARTIN ELEM.,122,0,0,120,112
6113377,ORANGE,PUBLIC,66670,MARTIN LUTHER KING EL,135,0,0,135,135
6030357,ORANGE,PUBLIC,66670,MONROE ELEM.,62,0,0,62,59
6030365,ORANGE,PUBLIC,66670,MONTE VISTA ELEM.,128,0,0,127,125
6098552,ORANGE,PUBLIC,66670,MUIR FUNDAMENTAL,140,0,0,140,39
109066,ORANGE,PUBLIC,66670,ORANGE COUNTY EDUCATI,60,0,3,57,48
6109904,ORANGE,PUBLIC,66670,PIO PICO ELEM.,117,0,0,117,107
6102875,ORANGE,PUBLIC,66670,REMINGTON (FREDERICK),55,0,1,54,54
6030399,ORANGE,PUBLIC,66670,ROOSEVELT ELEM.,131,0,0,131,131
6030407,ORANGE,PUBLIC,66670,SANTIAGO ELEM.,177,1,2,174,172
6071195,ORANGE,PUBLIC,66670,TAFT ELEM. & DHH,99,0,1,95,68
6116917,ORANGE,PUBLIC,66670,THORPE FUNDAMENTAL SC,132,0,0,122,114
6111298,ORANGE,PUBLIC,66670,WALKER ELEM.,98,0,0,98,97
6030431,ORANGE,PUBLIC,66670,WASHINGTON ELEM.,174,0,0,135,128
6030449,ORANGE,PUBLIC,66670,WILSON ELEM.,122,0,0,120,115
6030456,ORANGE,PUBLIC,66696,CERRITOS ELEM.,68,0,1,67,65
6030464,ORANGE,PUBLIC,66696,HANSEN ELEM.,83,0,1,82,78
6030472,ORANGE,PUBLIC,66696,HOLDER ELEM.,81,0,1,80,79
6030506,ORANGE,PUBLIC,66696,REID (TWILA) ELEM.,103,0,2,98,101
119925,ORANGE,PUBLIC,66746,ADA CLEGG ELEMENTARY,104,0,0,104,101
6030795,ORANGE,PUBLIC,66746,ANDERSON ELEM.,111,0,0,110,107
6030712,ORANGE,PUBLIC,66746,CLEGG ELEM.,104,0,0,104,101
6030738,ORANGE,PUBLIC,66746,DEMILLE ELEM.,101,0,1,100,99
6030761,ORANGE,PUBLIC,66746,EASTWOOD ELEM.,83,0,2,81,80
6030787,ORANGE,PUBLIC,66746,FINLEY ELEM.,76,0,0,76,76
6030753,ORANGE,PUBLIC,66746,FRYBERGER ELEM.,74,0,0,74,68
6030829,ORANGE,PUBLIC,66746,HAYDEN (JESSIE) ELEM.,175,1,1,171,163
6030811,ORANGE,PUBLIC,66746,MEAIRS ELEM.,154,0,0,154,154
6030860,ORANGE,PUBLIC,66746,SCHMITT ELEM.,104,0,1,103,101
6030720,ORANGE,PUBLIC,66746,SCHROEDER ELEM.,105,0,2,103,103
6030886,ORANGE,PUBLIC,66746,SEQUOIA ELEM.,67,0,5,62,62
6030837,ORANGE,PUBLIC,66746,WEBBER ELEM.,70,0,0,70,68
6030852,ORANGE,PUBLIC,66746,WILLMORE ELEM.,84,0,0,84,81
6066864,ORANGE,PUBLIC,73635,ALISO ELEM.,44,0,1,43,42
6109540,ORANGE,PUBLIC,73635,CIELO VISTA ELEM.,127,1,1,121,123
6068639,ORANGE,PUBLIC,73635,CORDILLERA ELEM.,90,0,0,87,79
6085336,ORANGE,PUBLIC,73635,DE PORTOLA ELEM.,66,1,0,65,64
6071153,ORANGE,PUBLIC,73635,DEL CERRO ELEM.,57,0,1,56,51
6101059,ORANGE,PUBLIC,73635,DEL LAGO ELEM.,91,0,0,90,83
6112577,ORANGE,PUBLIC,73635,FOOTHILL RANCH ELEM.,148,0,0,148,147
6030183,ORANGE,PUBLIC,73635,GATES (RALPH A.) ELEM,137,0,1,135,115
6089502,ORANGE,PUBLIC,73635,GLEN YERMO ELEM.,87,0,6,81,81
6097372,ORANGE,PUBLIC,73635,LA MADERA ELEM.,64,0,3,61,59
6110845,ORANGE,PUBLIC,73635,LAKE FOREST ELEM.,127,0,2,125,123
6030159,ORANGE,PUBLIC,73635,LINDA VISTA ELEM.,67,0,0,67,67
6094668,ORANGE,PUBLIC,73635,LOMARENA ELEM.,53,0,1,52,52
6114888,ORANGE,PUBLIC,73635,MELINDA HEIGHTS ELEME,159,0,17,142,138
6089494,ORANGE,PUBLIC,73635,MONTEVIDEO ELEM.,69,0,8,61,59
6030175,ORANGE,PUBLIC,73635,OLIVEWOOD ELEM.,62,0,1,61,61
6110936,ORANGE,PUBLIC,73635,PORTOLA HILLS ELEM.,131,0,20,111,111
6096044,ORANGE,PUBLIC,73635,RANCHO CANADA ELEM.,87,2,8,77,77
6112452,ORANGE,PUBLIC,73635,ROBINSON ELEM.,74,1,2,70,69
6094676,ORANGE,PUBLIC,73635,SAN JOAQUIN ELEM.,69,1,0,68,57
6085351,ORANGE,PUBLIC,73635,SANTIAGO ELEM.,87,0,11,76,75
6106926,ORANGE,PUBLIC,73635,TRABUCO MESA ELEM.,72,0,3,69,69
6066872,ORANGE,PUBLIC,73635,VALENCIA ELEM.,81,0,4,77,77
6030548,ORANGE,PUBLIC,73643,ARROYO ELEM.,93,0,0,93,93
6030688,ORANGE,PUBLIC,73643,BENSON (BARBARA) ELEM,70,0,3,67,64
6030555,ORANGE,PUBLIC,73643,BESWICK ELEM.,86,0,0,86,84
6030563,ORANGE,PUBLIC,73643,C.C. LAMBERT ELEM.,103,0,0,103,103
6030613,ORANGE,PUBLIC,73643,ESTOCK (HELEN) ELEM.,64,0,0,64,64
6030605,ORANGE,PUBLIC,73643,FOSS (GUIN) ELEMENTAR,59,0,1,53,58
6066898,ORANGE,PUBLIC,73643,HEIDEMAN (ROBERT) ELE,91,0,0,91,91
102889,ORANGE,PUBLIC,73643,HICKS CANYON ELEMENTA,198,0,4,191,189
6118764,ORANGE,PUBLIC,73643,LADERA ELEMENTARY,60,0,1,58,56
6030639,ORANGE,PUBLIC,73643,LOMA VISTA ELEM.,72,0,4,68,68
6118772,ORANGE,PUBLIC,73643,MYFORD ELEMENTARY,116,0,1,114,83
6030704,ORANGE,PUBLIC,73643,NELSON (W. R.) ELEM.,101,1,1,99,95
6114482,ORANGE,PUBLIC,73643,PETERS CANYON ELEMENT,81,0,1,77,71
6030662,ORANGE,PUBLIC,73643,RED HILL ELEM.,67,0,1,66,61
6085369,ORANGE,PUBLIC,73643,THORMAN (JEANE) ELEM.,110,0,0,110,108
6030696,ORANGE,PUBLIC,73643,TUSTIN MEMORIAL ACAD.,97,0,1,96,96
6113054,ORANGE,PUBLIC,73643,TUSTIN RANCH ELEM.,95,0,0,95,86
6030670,ORANGE,PUBLIC,73643,VEEH (MARJORIE) ELEM.,77,0,0,77,68
6100838,ORANGE,PUBLIC,73650,ALDERWOOD BASICS PLUS,97,3,0,94,94
6097042,ORANGE,PUBLIC,73650,BONITA CANYON ELEM.,53,0,0,53,52
6102719,ORANGE,PUBLIC,73650,BRYWOOD ELEM.,58,1,1,56,53
6115455,ORANGE,PUBLIC,73650,CANYON VIEW ELEM.,67,0,1,66,66
6089437,ORANGE,PUBLIC,73650,COLLEGE PARK ELEM.,109,1,5,103,91
6089429,ORANGE,PUBLIC,73650,CULVERDALE ELEM.,111,0,4,107,101
6096184,ORANGE,PUBLIC,73650,DEERFIELD ELEM.,69,0,0,68,63
6100317,ORANGE,PUBLIC,73650,EASTSHORE ELEM.,70,0,2,67,64
6089445,ORANGE,PUBLIC,73650,GREENTREE ELEM.,60,27,0,33,31
6106850,ORANGE,PUBLIC,73650,MEADOW PARK ELEM.,72,0,2,70,60
6100861,ORANGE,PUBLIC,73650,NORTHWOOD ELEM.,86,0,4,82,79
6120141,ORANGE,PUBLIC,73650,OAK CREEK ELEM.,116,0,5,111,109
6115786,ORANGE,PUBLIC,73650,PLAZA VISTA ELEMENTAR,95,1,0,94,93
6098529,ORANGE,PUBLIC,73650,SANTIAGO HILLS ELEM.,35,0,1,33,34
6107502,ORANGE,PUBLIC,73650,SPRINGBROOK ELEM.,79,0,8,71,71
6096200,ORANGE,PUBLIC,73650,STONE CREEK ELEM.,65,0,0,63,60
6096192,ORANGE,PUBLIC,73650,Stonegate,105,1,3,99,97
6068647,ORANGE,PUBLIC,73650,TURTLE ROCK ELEM.,99,0,0,99,96
6030191,ORANGE,PUBLIC,73650,UNIVERSITY PARK ELEM.,87,0,6,81,77
6094718,ORANGE,PUBLIC,73650,VISTA VERDE ELEM.,115,0,14,101,101
6108799,ORANGE,PUBLIC,73650,WEST PARK ELEM.,84,1,14,67,56
6085344,ORANGE,PUBLIC,73650,WOODBURY,109,0,0,109,105
6029045,ORANGE,PUBLIC,73924,HOPKINSON (FRANCIS) E,139,0,3,126,108
6029078,ORANGE,PUBLIC,73924,LEE (RICHARD HENRY) E,142,1,1,140,138
6029060,ORANGE,PUBLIC,73924,LOS ALAMITOS ELEM.,96,0,0,95,92
6030514,ORANGE,PUBLIC,73924,MCGAUGH ELEM.,156,0,10,141,133
6029086,ORANGE,PUBLIC,73924,ROSSMOOR ELEM.,122,0,9,111,109
6029052,ORANGE,PUBLIC,73924,WEAVER ELEM.,129,8,0,121,120
6900120,ORANGE,PRIVATE,66423,CALVARY BAPTIST KDGN.,17,0,0,17,17
7083066,ORANGE,PRIVATE,66423,CALVARY CHAPEL ANAHEI,20,0,2,18,18
7067853,ORANGE,PRIVATE,66423,FAIRMONT PRIVATE - EA,60,0,1,51,26
7077621,ORANGE,PRIVATE,66423,KINDER-CARE #218,11,0,0,11,9
6138614,ORANGE,PRIVATE,66423,LA PALMA CHRISTIAN SC,19,0,0,19,19
7002447,ORANGE,PRIVATE,66423,MONTESSORI EDUCATION,18,0,0,18,18
6965123,ORANGE,PRIVATE,66423,PRINCE OF PEACE LUTHE,13,0,1,11,4
6973747,ORANGE,PRIVATE,66423,ST. JUSTIN MARTYR,26,0,0,26,26
6965438,ORANGE,PRIVATE,66423,ZION LUTHERAN ELEM.,21,0,0,21,21
6915474,ORANGE,PRIVATE,66449,BREA-OLINDA FRIENDS C,40,1,2,37,37
6203079,ORANGE,PRIVATE,66449,CHRIST LUTHERAN SCHOO,12,0,0,12,12
6962986,ORANGE,PRIVATE,66449,MONTESSORI OF BREA,12,0,0,10,12
6965131,ORANGE,PRIVATE,66449,ST. ANGELA MERICI ELE,29,0,0,29,29
6965396,ORANGE,PRIVATE,66456,ST. PIUS V ELEM.,46,0,0,46,46
7099377,ORANGE,PRIVATE,66464,ALISO VIEJO CHSTN. SC,33,0,5,28,26
7086101,ORANGE,PRIVATE,66464,BRODERICK MONTESSORI,10,0,5,5,4
6937056,ORANGE,PRIVATE,66464,CAPISTRANO VALLEY CHR,18,0,4,14,7
7087729,ORANGE,PRIVATE,66464,LAGUNA NIGUEL MONTESS,76,0,2,74,74
930501,ORANGE,PRIVATE,66464,MARBELLA MONTESSORI,24,0,9,15,15
730502,ORANGE,PRIVATE,66464,MARGUERITE CHRISTIAN,17,0,0,17,17
7098833,ORANGE,PRIVATE,66464,MARINA VIEW PRESCHOOL,11,0,1,10,10
6901714,ORANGE,PRIVATE,66464,MCDOWELL ELEM.,29,0,1,28,25
6910137,ORANGE,PRIVATE,66464,MISSION HILLS CHRTN.,49,0,5,40,28
6203772,ORANGE,PRIVATE,66464,MISSION LUTHERAN,22,0,1,21,21
6965065,ORANGE,PRIVATE,66464,MISSION PARISH SCHOOL,27,0,1,26,26
6133201,ORANGE,PRIVATE,66464,MONARCH BAY MONTESSOR,19,0,3,16,16
6202873,ORANGE,PRIVATE,66464,MONTESSORI OF LADERA,38,0,0,38,38
7098775,ORANGE,PRIVATE,66464,MONTESSORI OF LAGUNA,19,0,0,19,19
6965073,ORANGE,PRIVATE,66464,OUR LADY OF FATIMA,29,1,4,24,24
7025448,ORANGE,PRIVATE,66464,OUR SAVIOR LUTHERAN K,39,0,8,31,30
4270980,ORANGE,PRIVATE,66464,PACIFIC PRESCHOOL AND,27,0,4,23,17
7095912,ORANGE,PRIVATE,66464,PACIFIC PRESCHOOL AND,11,0,0,11,11
7091515,ORANGE,PRIVATE,66464,RANCHO SANTA MARGARIT,29,0,1,28,28
7096654,ORANGE,PRIVATE,66464,RANCHO VIEJO MONTESSO,10,0,2,8,4
6204358,ORANGE,PRIVATE,66464,SADDLEBACK VALLEY CHR,49,0,11,36,14
7085962,ORANGE,PRIVATE,66464,SAINT MARY'S & ALL AN,59,5,3,51,50
7082092,ORANGE,PRIVATE,66464,SOUTH SHORES CHRTN. P,18,0,2,16,4
7081334,ORANGE,PRIVATE,66464,ST. ANNE ELEM.,58,0,4,54,53
6916142,ORANGE,PRIVATE,66464,ST. EDWARD CATHOLIC,65,0,10,55,55
6909469,ORANGE,PRIVATE,66464,ST. MARGARET'S SCH.,63,9,0,54,54
6929848,ORANGE,PRIVATE,66464,St. Michael's Christi,11,0,0,7,7
6130785,ORANGE,PRIVATE,66464,STONEYBROOKE CHRISTIA,18,0,2,16,16
6133987,ORANGE,PRIVATE,66464,STONEYBROOKE CHRISTIA,18,0,2,16,16
6929855,ORANGE,PRIVATE,66464,STONYBROOKE CHRISTIAN,19,0,1,18,18
7102221,ORANGE,PRIVATE,66464,SUNFLOWER MONTESSORI,17,0,5,12,12
6132393,ORANGE,PRIVATE,66472,STEPPING STONES CHRIS,24,0,0,24,24
6900674,ORANGE,PRIVATE,66480,CALVARY CHAPEL Christ,22,0,0,22,20
6973325,ORANGE,PRIVATE,66480,CRESCENT AVE. CHRTN.,14,0,0,14,12
6977334,ORANGE,PRIVATE,66480,GRACE CHRTN. SCH.,40,0,0,40,39
6965263,ORANGE,PRIVATE,66480,ST. IRENEAUS ELEM.,46,0,0,46,46
6203954,ORANGE,PRIVATE,66498,FOUNTAIN VALLEY MONTE,27,0,1,26,26
6206346,ORANGE,PRIVATE,66498,HUNTINGTON VALLEY PRE,14,0,0,14,12
7053598,ORANGE,PRIVATE,66498,LYCEE INTERNATIONAL D,22,0,0,22,20
6988240,ORANGE,PRIVATE,66498,SHORELINE CHRTN. SCH.,38,0,0,38,38
6132401,ORANGE,PRIVATE,66498,SLATER MONTESSORI ACA,14,0,0,14,14
7005853,ORANGE,PRIVATE,66498,THE PEGASUS SCH.,60,0,1,59,55
7066673,ORANGE,PRIVATE,66506,ARBORLAND MONTESSORI,10,0,0,10,10
6139372,ORANGE,PRIVATE,66506,ARBORLAND MONTESSORI-,12,0,0,12,12
6999007,ORANGE,PRIVATE,66506,EASTSIDE CHRTN.,23,0,1,20,22
6983407,ORANGE,PRIVATE,66506,IVYCREST MONTESSORI P,33,0,0,33,33
6965321,ORANGE,PRIVATE,66506,ST. JULIANA FALCONIER,18,0,1,17,17
6997696,ORANGE,PRIVATE,66506,ST. STEPHEN'S LUTHERA,12,0,0,12,12
6936991,ORANGE,PRIVATE,66522,BETHEL BAPTIST CHRTN.,34,2,0,32,31
6993752,ORANGE,PRIVATE,66522,MONTESSORI GREENHOUSE,12,0,2,10,9
6929780,ORANGE,PRIVATE,66522,ORANGE CRESCENT,26,0,1,25,20
6993927,ORANGE,PRIVATE,66522,PAGE SCH.  OF GARDEN,15,0,0,15,15
6987374,ORANGE,PRIVATE,66522,SANTA CLARA KDGN.,15,0,0,15,15
6965164,ORANGE,PRIVATE,66522,ST. BARBARA ELEM.,52,0,0,52,49
6965230,ORANGE,PRIVATE,66522,ST. COLUMBAN ELEM.,26,0,0,26,26
6965370,ORANGE,PRIVATE,66522,ST. PAUL'S LUTHERAN S,12,0,0,12,12
6965404,ORANGE,PRIVATE,66522,ST. POLYCARP ELEM.,32,0,0,32,24
6136832,ORANGE,PRIVATE,66522,THE LEARNING SPOT CHI,18,0,0,18,18
6995906,ORANGE,PRIVATE,66530,CARDEN OF HUNTINGTON,14,0,1,8,5
6915532,ORANGE,PRIVATE,66530,HUNTINGTON CHRTN.,61,0,1,58,56
6139414,ORANGE,PRIVATE,66530,MY FIRST MONTESSORI P,19,0,0,19,7
6965248,ORANGE,PRIVATE,66530,ST. SIMON AND JUDE EL,65,0,4,61,55
7053655,ORANGE,PRIVATE,66555,ANNELIESE'S - LAGUNA,46,0,4,42,42
7053630,ORANGE,PRIVATE,66555,ANNELIESE'S - MANZANI,10,0,0,10,10
7096894,ORANGE,PRIVATE,66555,"ANNELIESE'S SCHOOLS,",19,0,3,16,16
7082142,ORANGE,PRIVATE,66555,MONTESSORI OF LAGUNA,11,0,0,11,0
6965214,ORANGE,PRIVATE,66555,ST. CATHERINE ELEM.,25,0,2,23,23
6965081,ORANGE,PRIVATE,66563,OUR LADY OF GUADALUPE,24,0,0,24,24
6973259,ORANGE,PRIVATE,66597,CARDEN HALL,40,0,3,37,35
6965024,ORANGE,PRIVATE,66597,CHRIST LUTHERAN CM,12,0,0,9,0
7096597,ORANGE,PRIVATE,66597,CHRISTIAN MONTESSORI,18,0,0,18,18
830503,ORANGE,PRIVATE,66597,GIANT STEP LEARNING C,11,0,0,11,2
6973465,ORANGE,PRIVATE,66597,HARBOR DAY SCH.,44,0,2,42,42
6136741,ORANGE,PRIVATE,66597,INT. CHRISTIAN MONTES,15,0,1,14,14
7038631,ORANGE,PRIVATE,66597,MARINERS CHRTN. SCH.,66,2,4,60,54
6998074,ORANGE,PRIVATE,66597,MONTESSORI HARBOR MES,13,0,0,13,13
6965107,ORANGE,PRIVATE,66597,OUR LADY QUEEN OF ANG,51,0,4,47,47
6901789,ORANGE,PRIVATE,66597,PAGE SCH.  OF COSTA M,14,0,0,14,8
6965289,ORANGE,PRIVATE,66597,ST. JOACHIM ELEM.,30,0,0,30,30
6965297,ORANGE,PRIVATE,66597,ST. JOHN THE BAPTIST,63,0,0,63,62
7084213,ORANGE,PRIVATE,66597,SUSAN PHILLIPS DAY,20,0,0,20,14
7038680,ORANGE,PRIVATE,66597,WALDORF SCH.  OF ORAN,42,0,22,20,20
6921076,ORANGE,PRIVATE,66613,GRACE LUTHERAN,30,0,0,29,29
7084965,ORANGE,PRIVATE,66613,HERITAGE SCHOOL,18,0,0,18,18
830501,ORANGE,PRIVATE,66613,LEPORT HUNTINGTON BEA,10,0,0,10,10
6973572,ORANGE,PRIVATE,66613,LIBERTY CHRTN.,17,0,1,16,16
6965172,ORANGE,PRIVATE,66613,ST. BONAVENTURE ELEM.,66,0,2,64,64
7099419,ORANGE,PRIVATE,66621,ANAHEIM HILLS MONTESS,27,0,0,27,27
1030501,ORANGE,PRIVATE,66621,CAMELOT ACADEMY,10,0,1,9,8
6138499,ORANGE,PRIVATE,66621,CANYON MONTESSORI CEN,19,0,0,19,19
7005705,ORANGE,PRIVATE,66621,COVENANT CHRTN. SCH.,18,0,0,18,11
6901748,ORANGE,PRIVATE,66621,CRYSTAL CATHEDRAL ACA,19,0,0,19,19
6937122,ORANGE,PRIVATE,66621,ELDORADO EMERSON PRIV,11,0,1,10,10
6999015,ORANGE,PRIVATE,66621,FAR HORIZONS MONTESSO,25,0,1,24,24
6929731,ORANGE,PRIVATE,66621,HEPHATHA LUTHERAN SCH,15,0,0,15,10
